fsu_serial_no,sector,secon_stage_stratum,household_id,insurance_premium,usual_monthly_consumer_exp
87793,1,2,6,0,6883
87793,1,3,7,0,9633
87793,1,3,8,0,9500
87790,1,1,1,0,8471
87790,1,1,2,0,7121
87790,1,2,3,0,4525
87790,1,2,4,0,4917
87790,1,2,5,0,6196
87790,1,2,6,0,3088
87790,1,3,7,0,7658
87790,1,3,8,0,5313
87799,1,1,1,0,5625
87799,1,1,2,0,5996
87799,1,2,3,0,5515
87799,1,2,4,0,7892
87799,1,2,5,0,4804
87799,1,2,6,0,5146
87799,1,3,7,0,5554
87799,1,3,8,0,7829
87794,1,1,1,0,8575
87794,1,1,2,0,87375
87794,1,2,3,0,26408
87794,1,2,4,0,11517
87794,1,2,5,0,5383
87794,1,2,6,0,13300
87794,1,3,7,0,15050
87794,1,3,8,0,12125
87745,1,1,1,0,30217
87745,1,1,2,0,18063
87745,1,2,3,0,16396
87745,1,2,4,0,10715
87745,1,2,5,0,16438
87745,1,2,6,0,12660
87745,1,3,7,0,11806
87745,1,3,8,0,10113
87748,1,1,1,0,29856
87748,1,1,2,0,19472
87748,1,1,3,0,19917
87748,1,2,4,0,23853
87748,1,2,5,0,11842
87748,1,2,6,0,11299
87748,1,3,7,0,24184
87748,1,3,8,0,22019
87747,1,1,1,0,22294
87747,1,1,2,0,10470
87747,1,2,3,0,20935
87747,1,2,4,0,24167
87747,1,3,5,0,22741
87747,1,3,6,0,13908
87747,1,3,7,0,8452
87747,1,3,8,0,3129
87746,1,1,1,0,12046
87746,1,1,2,0,15993
87746,1,2,3,0,17398
87746,1,2,4,0,11921
87746,1,2,5,0,18117
87746,1,2,6,0,11888
87746,1,3,7,0,9433
87746,1,3,8,0,7592
87742,1,1,1,0,11125
87742,1,1,2,0,15742
87742,1,2,3,0,10600
87742,1,2,4,0,5050
87742,1,2,5,0,9842
87742,1,2,6,0,7717
87742,1,3,7,0,9283
87742,1,3,8,0,10742
87741,1,1,1,0,17123
87741,1,1,2,0,26437
87741,1,2,3,0,12408
87741,1,2,4,0,10967
87741,1,2,5,0,12587
87741,1,2,6,0,16152
87741,1,3,7,0,13307
87741,1,3,8,0,17491
87743,1,1,1,0,10558
87743,1,1,2,0,9367
87743,1,2,3,0,10242
87743,1,2,4,0,8683
87743,1,2,5,0,8359
87743,1,2,6,0,4658
87743,1,3,7,0,6008
87743,1,3,8,0,9537
87740,1,1,1,0,24410
87740,1,1,2,0,18650
87740,1,2,3,0,35158
87740,1,2,4,0,18025
87740,1,2,5,0,16808
87740,1,2,6,0,9454
87740,1,3,7,0,35667
87740,1,3,8,0,22133
87749,1,1,1,0,16983
87749,1,1,2,0,30530
87749,1,2,3,0,28658
87749,1,2,4,0,12002
87749,1,2,5,0,12704
87749,1,2,6,0,12867
87749,1,3,7,0,26967
87749,1,3,8,0,29183
87744,1,1,1,0,28356
87744,1,1,2,0,19923
87744,1,2,3,0,20942
87744,1,2,4,0,20588
87744,1,2,5,0,15520
87744,1,2,6,0,13253
87744,1,3,7,0,20300
87744,1,3,8,0,17552
87655,1,1,1,0,22838
87655,1,1,2,0,14253
87655,1,2,3,0,26096
87655,1,2,4,0,24094
87655,1,2,5,0,15932
87655,1,2,6,0,25488
87655,1,3,7,0,12380
87655,1,3,8,0,19188
87658,1,1,1,0,15368
87658,1,1,2,0,18429
87658,1,2,3,0,13721
87658,1,2,4,0,6863
87658,1,2,5,0,11104
87658,1,2,6,0,14531
87658,1,3,7,0,12473
87658,1,3,8,0,14595
87657,1,1,1,0,16067
87657,1,1,2,0,9636
87657,1,2,3,0,27923
87657,1,2,4,0,10267
87657,1,2,5,0,7546
87657,1,2,6,0,12713
87657,1,3,7,0,14292
87657,1,3,8,0,8037
87656,1,1,1,0,20917
87656,1,1,2,0,13957
87656,1,1,3,0,11000
87656,1,1,4,0,27500
87656,1,1,5,0,14617
87656,1,1,6,0,19825
87656,1,3,7,0,12533
87656,1,3,8,0,16583
87652,1,1,1,0,15207
87652,1,1,2,0,13455
87652,1,2,3,0,8310
87652,1,2,4,0,8140
87652,1,2,5,0,13679
87652,1,2,6,0,13720
87652,1,3,7,0,12548
87652,1,3,8,0,10898
87651,1,1,1,0,16664
87651,1,1,2,0,10493
87651,1,2,3,0,17798
87651,1,2,4,0,11941
87651,1,2,5,0,10081
87651,1,2,6,0,16600
87651,1,3,7,0,12752
87651,1,3,8,0,13704
87653,1,1,1,0,7217
87653,1,1,2,0,12217
87653,1,2,3,0,16742
87653,1,2,4,0,11217
87653,1,2,5,0,15192
87653,1,2,6,0,11183
87653,1,3,7,0,10523
87653,1,3,8,0,11433
87650,1,1,1,0,24630
87650,1,1,2,0,10238
87650,1,2,3,0,27260
87650,1,2,4,0,4053
87650,1,2,5,0,10641
87650,1,2,6,0,18655
87650,1,3,7,0,13032
87650,1,3,8,0,14685
87659,1,1,1,0,11317
87659,1,1,2,0,13582
87659,1,2,3,0,21715
87659,1,2,4,0,11620
87659,1,2,5,0,8968
87659,1,2,6,0,9678
87659,1,3,7,0,7658
87659,1,3,8,0,17623
87654,1,1,1,0,12595
87654,1,2,2,0,16895
87654,1,2,3,0,5476
87654,1,2,4,0,7303
87654,1,2,5,0,14972
87654,1,3,6,0,9692
87654,1,3,7,0,12521
87654,1,3,8,0,13829
87685,1,1,1,0,17686
87685,1,1,2,0,11509
87685,1,1,3,0,18007
87685,1,1,4,0,18406
87685,1,1,5,0,19546
87685,1,2,6,0,12642
87685,1,3,7,0,18210
87685,1,3,8,0,11451
87688,1,1,1,0,24025
87688,1,1,2,0,24951
87688,1,2,3,0,22972
87688,1,2,4,0,14696
87688,1,2,5,0,16793
87688,1,2,6,0,24708
87688,1,3,7,0,13007
87688,1,3,8,0,7208
87687,1,1,1,0,35115
87687,1,1,2,0,17719
87687,1,2,3,0,12512
87687,1,2,4,0,12029
87687,1,2,5,0,10080
87687,1,2,6,0,12483
87687,1,3,7,0,31443
87687,1,3,8,0,17885
87686,1,1,1,0,19757
87686,1,1,2,0,9092
87686,1,1,3,0,15667
87686,1,1,4,0,16771
87686,1,1,5,0,15969
87686,1,2,6,0,20033
87686,1,3,7,0,18075
87686,1,3,8,0,15146
87682,1,1,1,0,16491
87682,1,1,2,0,11326
87682,1,2,3,0,12543
87682,1,2,4,0,8677
87682,1,2,5,0,15471
87682,1,2,6,0,18163
87682,1,3,7,0,12146
87682,1,3,8,6800,9817
87681,1,1,1,0,15156
87681,1,1,2,0,12038
87681,1,2,3,0,6183
87681,1,2,4,0,9232
87681,1,2,5,0,6607
87681,1,2,6,0,11833
87681,1,3,7,0,18603
87681,1,3,8,0,11400
87683,1,1,1,0,9183
87683,1,1,2,0,3485
87683,1,2,3,0,12111
87683,1,2,4,0,6817
87683,1,2,5,0,14154
87683,1,2,6,0,9750
87683,1,3,7,0,9788
87683,1,3,8,0,13525
87680,1,1,1,0,12342
87680,1,1,2,0,20458
87680,1,1,3,350,11833
87680,1,2,4,0,8250
87680,1,2,5,0,21108
87680,1,2,6,0,17767
87680,1,3,7,0,12425
87680,1,3,8,0,8703
87689,1,1,1,0,9422
87689,1,1,2,0,11900
87689,1,2,3,0,25583
87689,1,2,4,0,12217
87689,1,2,5,0,10600
87689,1,2,6,0,5400
87689,1,3,7,0,12917
87689,1,3,8,0,6333
87684,1,1,1,0,18850
87684,1,2,2,0,14600
87684,1,2,3,0,14333
87684,1,2,4,0,16958
87684,1,2,5,0,8792
87684,1,3,6,0,14333
87684,1,3,7,0,11825
87684,1,3,8,0,13192
87675,1,1,1,0,14233
87675,1,1,2,0,25000
87675,1,2,3,0,18542
87675,1,2,4,0,10950
87675,1,2,5,0,23192
87675,1,2,6,0,16442
87675,1,3,7,0,9917
87675,1,3,8,0,30667
87678,1,1,1,0,26008
87678,1,1,2,0,13700
87678,1,2,3,0,22700
87678,1,2,4,0,9492
87678,1,2,5,0,14667
87678,1,2,6,0,10833
87678,1,3,7,0,12025
87678,1,3,8,0,13317
87677,1,1,1,0,20310
87677,1,1,2,0,12640
87677,1,1,3,0,16333
87677,1,1,4,0,20375
87677,1,1,5,0,10000
87677,1,2,6,0,19990
87677,1,3,7,0,10292
87677,1,3,8,0,9667
87676,1,1,1,0,22824
87676,1,1,2,0,24985
87676,1,2,3,0,12459
87676,1,2,4,0,15253
87676,1,2,5,0,15483
87676,1,2,6,0,18230
87676,1,3,7,0,14377
87676,1,3,8,0,13945
87672,1,1,1,0,12243
87672,1,1,2,0,8042
87672,1,1,3,0,8067
87672,1,2,4,0,6967
87672,1,2,5,0,11208
87672,1,2,6,0,9675
87672,1,3,7,0,8800
87672,1,3,8,0,9925
87671,1,1,1,0,23708
87671,1,1,2,0,9142
87671,1,1,3,0,20008
87671,1,2,4,0,20358
87671,1,2,5,0,15567
87671,1,2,6,0,20000
87671,1,3,7,0,15035
87671,1,3,8,0,10792
87673,1,1,1,0,12950
87673,1,1,2,0,8367
87673,1,2,3,0,8575
87673,1,2,4,0,14133
87673,1,2,5,0,8500
87673,1,2,6,0,5500
87673,1,3,7,0,10050
87673,1,3,8,0,13283
87670,1,1,1,0,15033
87670,1,2,2,0,7283
87670,1,3,3,0,14700
87670,1,3,4,0,15483
87670,1,3,5,0,9317
87670,1,3,6,0,9317
87670,1,3,7,0,1775
87670,1,3,8,0,14417
87679,1,1,1,0,20083
87679,1,1,2,0,23350
87679,1,1,3,0,16217
87679,1,1,4,0,30167
87679,1,1,5,0,21267
87679,1,3,6,0,15958
87679,1,3,7,0,8658
87679,1,3,8,0,17867
87674,1,1,1,0,7875
87674,1,1,2,0,5775
87674,1,2,3,0,19817
87674,1,2,4,0,9942
87674,1,2,5,0,7613
87674,1,2,6,0,8650
87674,1,3,7,0,14800
87674,1,3,8,0,7600
87665,1,1,1,0,17042
87665,1,1,2,0,19775
87665,1,2,3,0,12663
87665,1,2,4,0,17767
87665,1,2,5,0,14942
87665,1,2,6,0,13482
87665,1,3,7,0,7125
87665,1,3,8,0,7348
87668,1,1,1,0,13408
87668,1,1,2,0,6137
87668,1,2,3,0,13250
87668,1,2,4,0,14192
87668,1,2,5,0,13208
87668,1,2,6,0,11025
87668,1,3,7,0,13988
87668,1,3,8,0,14050
87667,1,1,1,0,9808
87667,1,1,2,0,23290
87667,1,1,3,0,11628
87667,1,1,4,0,9642
87667,1,1,5,0,17000
87667,1,1,6,0,17500
87667,1,3,7,0,27083
87667,1,3,8,0,8058
87666,1,1,1,0,14517
87666,1,1,2,0,8271
87666,1,1,3,0,8708
87666,1,2,4,0,14117
87666,1,2,5,0,10154
87666,1,2,6,0,11108
87666,1,3,7,0,11229
87666,1,3,8,0,13073
87662,1,1,1,0,35708
87662,1,1,2,0,11317
87662,1,2,3,0,6433
87662,1,2,4,0,8748
87662,1,2,5,0,7050
87662,1,2,6,0,4292
87662,1,3,7,0,10258
87662,1,3,8,0,7525
87661,1,1,1,0,15763
87661,1,1,2,0,11648
87661,1,2,3,0,7858
87661,1,2,4,0,7999
87661,1,2,5,0,9678
87661,1,2,6,0,9935
87661,1,3,7,0,10175
87661,1,3,8,0,8892
87663,1,1,1,0,11911
87663,1,1,2,0,11828
87663,1,2,3,0,11525
87663,1,2,4,0,10658
87663,1,2,5,0,9277
87663,1,2,6,0,13283
87663,1,3,7,0,13503
87663,1,3,8,0,10047
87660,1,1,1,0,17550
87660,1,1,2,0,6225
87660,1,2,3,0,16258
87660,1,2,4,0,14258
87660,1,2,5,0,14475
87660,1,2,6,0,12175
87660,1,3,7,0,12900
87660,1,3,8,0,10472
87669,1,2,1,0,8305
87669,1,3,2,0,12448
87669,1,3,3,0,15497
87669,1,3,4,0,6718
87664,1,1,1,0,11292
87664,1,1,2,0,11408
87664,1,1,3,0,18500
87664,1,2,4,0,18133
87664,1,2,5,0,10617
87664,1,2,6,0,16550
87664,1,3,7,0,19250
87664,1,3,8,0,18283
87625,1,1,1,0,12145
87625,1,1,2,0,9178
87625,1,1,3,0,11348
87625,1,2,4,0,15279
87625,1,2,5,0,18104
87625,1,2,6,0,18304
87625,1,3,7,0,9303
87625,1,3,8,0,11685
87628,1,1,1,0,18450
87628,1,1,2,0,10067
87628,1,2,3,0,20883
87628,1,2,4,0,6717
87628,1,2,5,0,10675
87628,1,2,6,0,7142
87628,1,3,7,0,17492
87628,1,3,8,0,16283
87627,1,1,1,0,16051
87627,1,1,2,0,16717
87627,1,2,3,0,9180
87627,1,2,4,0,6526
87627,1,2,5,0,12025
87627,1,2,6,0,12305
87627,1,3,7,0,16178
87627,1,3,8,0,7632
87626,1,1,1,0,5929
87626,1,1,2,0,7825
87626,1,1,3,0,9942
87626,1,1,4,0,6258
87626,1,2,5,0,6733
87626,1,2,6,0,7602
87626,1,3,7,0,7493
87626,1,3,8,0,6195
87622,1,1,1,0,19210
87622,1,1,2,0,9832
87622,1,1,3,0,13135
87622,1,1,4,0,8767
87622,1,1,5,0,12308
87622,1,1,6,0,16525
87622,1,3,7,0,10098
87622,1,3,8,0,12608
87621,1,1,1,0,10953
87621,1,1,2,0,12537
87621,1,2,3,0,14063
87621,1,2,4,0,12096
87621,1,2,5,0,12663
87621,1,2,6,0,12605
87621,1,3,7,0,14366
87621,1,3,8,0,12409
87623,1,1,1,0,21085
87623,1,1,2,0,12402
87623,1,2,3,0,4728
87623,1,2,4,0,22558
87623,1,2,5,0,7858
87623,1,2,6,0,7822
87623,1,3,7,0,38608
87623,1,3,8,0,4558
87620,1,1,1,0,5050
87620,1,1,2,0,8844
87620,1,2,3,0,10262
87620,1,2,4,0,6951
87620,1,2,5,0,6707
87620,1,2,6,0,5934
87620,1,3,7,0,3934
87620,1,3,8,0,2286
87629,1,1,1,0,10367
87629,1,1,2,0,10492
87629,1,1,3,0,11525
87629,1,1,4,0,10450
87629,1,2,5,0,12950
87629,1,2,6,0,8300
87629,1,3,7,0,7725
87629,1,3,8,0,13158
87624,1,1,1,0,14960
87624,1,1,2,0,10852
87624,1,2,3,0,5268
87624,1,2,4,0,3815
87624,1,2,5,0,10779
87624,1,2,6,0,14550
87624,1,3,7,0,7704
87624,1,3,8,0,15100
87615,1,1,1,0,15020
87615,1,1,2,0,19979
87615,1,2,3,0,15066
87615,1,2,4,0,12383
87615,1,2,5,0,19942
87615,1,2,6,0,14284
87615,1,3,7,0,10058
87615,1,3,8,0,10123
87618,1,1,1,0,13890
87618,1,1,2,0,18382
87618,1,1,3,0,18246
87618,1,1,4,0,17908
87618,1,1,5,0,20138
87618,1,2,6,0,10519
87618,1,3,7,0,8310
87618,1,3,8,0,12851
87617,1,1,1,0,11442
87617,1,1,2,0,15347
87617,1,1,3,0,16742
87617,1,1,4,0,12775
87617,1,2,5,0,12658
87617,1,2,6,0,18858
87617,1,3,7,0,15129
87617,1,3,8,0,13983
87616,1,1,1,0,22296
87616,1,1,2,0,23522
87616,1,2,3,0,14606
87616,1,2,4,0,7743
87616,1,2,5,0,12118
87616,1,2,6,0,10188
87616,1,3,7,0,8577
87616,1,3,8,0,11605
87612,1,1,1,0,12577
87612,1,1,2,0,5341
87612,1,1,3,0,6679
87612,1,2,4,0,8098
87612,1,2,5,0,8665
87612,1,2,6,0,6350
87612,1,3,7,0,9921
87612,1,3,8,0,5777
87611,1,1,1,0,11129
87611,1,1,2,0,6943
87611,1,2,3,0,12818
87611,1,2,4,0,8789
87611,1,2,5,0,10247
87611,1,2,6,0,5912
87611,1,3,7,0,9132
87611,1,3,8,0,8665
87613,1,1,1,0,9960
87613,1,1,2,0,11480
87613,1,2,3,0,5917
87613,1,2,4,0,4008
87613,1,2,5,0,5558
87613,1,2,6,0,11048
87613,1,3,7,0,12590
87613,1,3,8,0,11705
87610,1,1,1,0,15383
87610,1,2,2,0,10450
87610,1,2,3,0,6682
87610,1,2,4,0,11203
87610,1,2,5,0,9091
87610,1,2,6,0,9107
87610,1,3,7,0,9993
87610,1,3,8,0,7120
87619,1,1,1,0,15317
87619,1,1,2,0,10800
87619,1,2,3,0,14383
87619,1,2,4,0,12733
87619,1,2,5,0,11933
87619,1,2,6,0,9767
87619,1,3,7,0,13633
87619,1,3,8,0,15300
87614,1,1,1,0,22492
87614,1,1,2,0,11708
87614,1,2,3,0,22008
87614,1,2,4,0,34308
87614,1,2,5,0,8867
87614,1,2,6,0,11617
87614,1,3,7,0,10733
87614,1,3,8,0,7158
87635,1,1,1,0,11783
87635,1,1,2,0,14267
87635,1,2,3,0,16117
87635,1,2,4,6000,13683
87635,1,2,5,0,16117
87635,1,2,6,0,15933
87635,1,3,7,0,13383
87635,1,3,8,0,16633
87638,1,1,1,0,12000
87638,1,1,2,0,14000
87638,1,2,3,0,7150
87638,1,2,4,0,16900
87638,1,2,5,0,15175
87638,1,2,6,0,10050
87638,1,3,7,0,17550
87638,1,3,8,0,11700
87637,1,1,1,0,10000
87637,1,1,2,0,12000
87637,1,2,3,0,8000
87637,1,2,4,0,10000
87637,1,2,5,0,8000
87637,1,2,6,0,4000
87637,1,3,7,0,14000
87637,1,3,8,0,12000
87636,1,1,1,0,12000
87636,1,1,2,0,6500
87636,1,2,3,0,12000
87636,1,2,4,0,12000
87636,1,2,5,0,8000
87636,1,2,6,0,11000
87636,1,3,7,0,11500
87636,1,3,8,0,11500
87632,1,1,1,0,15508
87632,1,1,2,0,6700
87632,1,2,3,0,8033
87632,1,2,4,0,13650
87632,1,2,5,0,9850
87632,1,2,6,0,14550
87632,1,3,7,0,12833
87632,1,3,8,0,8058
87631,1,1,1,0,5000
87631,1,1,2,0,8700
87631,1,2,3,0,9800
87631,1,2,4,0,11608
87631,1,2,5,0,8650
87631,1,2,6,0,7125
87631,1,3,7,0,4725
87631,1,3,8,0,9950
87633,1,1,1,0,18300
87633,1,1,2,0,11650
87633,1,2,3,0,8050
87633,1,2,4,0,11488
87633,1,2,5,0,5708
87633,1,2,6,0,6908
87633,1,3,7,0,7100
87633,1,3,8,0,10533
87630,1,1,1,0,9675
87630,1,1,2,0,7850
87630,1,2,3,0,10275
87630,1,2,4,0,7767
87630,1,2,5,0,6150
87630,1,2,6,0,8550
87630,1,3,7,0,10204
87630,1,3,8,0,8575
87639,1,1,1,0,10900
87639,1,1,2,0,11375
87639,1,2,3,0,10033
87639,1,2,4,0,9342
87639,1,2,5,0,12800
87639,1,2,6,0,11571
87639,1,3,7,0,12708
87639,1,3,8,0,12642
87634,1,1,1,0,10533
87634,1,1,2,0,10283
87634,1,2,3,0,13467
87634,1,2,4,0,10525
87634,1,2,5,0,12700
87634,1,2,6,0,13213
87634,1,3,7,0,22367
87634,1,3,8,0,22729
87605,1,1,1,0,13417
87605,1,1,2,0,12300
87605,1,2,3,12000,13200
87605,1,2,4,0,13000
87605,1,2,5,0,12683
87605,1,2,6,0,16483
87605,1,3,7,0,11367
87605,1,3,8,0,11550
87608,1,1,1,0,7833
87608,1,1,2,0,13583
87608,1,2,3,0,19575
87608,1,2,4,0,15083
87608,1,2,5,0,13833
87608,1,2,6,0,14958
87608,1,3,7,0,15750
87608,1,3,8,0,8000
87607,1,1,1,0,18000
87607,1,1,2,0,10000
87607,1,2,3,0,21000
87607,1,2,4,0,12500
87607,1,2,5,0,7000
87607,1,2,6,0,18500
87607,1,3,7,0,13000
87607,1,3,8,0,13500
87606,1,1,1,0,10050
87606,1,1,2,0,14392
87606,1,2,3,0,9217
87606,1,2,4,0,4042
87606,1,2,5,0,7742
87606,1,2,6,0,10408
87606,1,3,7,0,9825
87606,1,3,8,0,9167
87602,1,1,1,0,13450
87602,1,1,2,0,12400
87602,1,2,3,0,20525
87602,1,2,4,0,14600
87602,1,2,5,0,12600
87602,1,2,6,0,13700
87602,1,3,7,0,11620
87602,1,3,8,0,7525
87601,1,1,1,0,13775
87601,1,1,2,0,9075
87601,1,2,3,0,15500
87601,1,2,4,0,10900
87601,1,2,5,0,11850
87601,1,2,6,0,10650
87601,1,3,7,0,12100
87601,1,3,8,0,11050
87603,1,1,1,0,11575
87603,1,1,2,0,13838
87603,1,2,3,0,19042
87603,1,2,4,0,11008
87603,1,2,5,0,6333
87603,1,2,6,0,12375
87603,1,3,7,0,12792
87603,1,3,8,0,10146
87600,1,1,1,0,9167
87600,1,1,2,0,9183
87600,1,2,3,0,6700
87600,1,2,4,0,7100
87600,1,2,5,0,8792
87600,1,2,6,0,6258
87600,1,3,7,0,14113
87600,1,3,8,0,7875
87609,1,1,1,0,28417
87609,1,1,2,0,18667
87609,1,2,3,0,23217
87609,1,2,4,0,13542
87609,1,2,5,0,21625
87609,1,2,6,0,28750
87609,1,3,7,0,20167
87609,1,3,8,0,35667
87604,1,2,1,0,9533
87604,1,2,2,0,6083
87604,1,3,3,0,7375
87604,1,3,4,0,6208
87604,1,3,5,0,7208
87604,1,3,6,0,6533
87604,1,3,7,0,6250
87604,1,3,8,0,14492
87695,1,1,1,0,9108
87695,1,1,2,0,30317
87695,1,2,3,0,24883
87695,1,2,4,0,13858
87695,1,2,5,0,17483
87695,1,2,6,0,28633
87695,1,3,7,0,9617
87695,1,3,8,0,8317
87698,1,1,1,0,16508
87698,1,1,2,0,22800
87698,1,2,3,0,20375
87698,1,2,4,0,21183
87698,1,2,5,0,18333
87698,1,2,6,0,19617
87698,1,3,7,0,23333
87698,1,3,8,0,9175
87697,1,1,1,0,22583
87697,1,1,2,0,23767
87697,1,2,3,0,14917
87697,1,2,4,0,13350
87697,1,2,5,0,23250
87697,1,2,6,0,9758
87697,1,3,7,0,14017
87697,1,3,8,0,28083
87696,1,1,1,0,5883
87696,1,1,2,0,4017
87696,1,2,3,0,6250
87696,1,2,4,0,5333
87696,1,2,5,0,3467
87696,1,2,6,0,3867
87696,1,3,7,0,11833
87696,1,3,8,0,4783
87692,1,1,1,0,24700
87692,1,1,2,0,26100
87692,1,2,3,0,27000
87692,1,2,4,0,30333
87692,1,2,5,0,24442
87692,1,2,6,0,40700
87692,1,3,7,0,22125
87692,1,3,8,0,19683
87691,1,1,1,0,17000
87691,1,1,2,0,29167
87691,1,2,3,0,29667
87691,1,2,4,0,12092
87691,1,2,5,0,16117
87691,1,2,6,0,14617
87691,1,3,7,0,15783
87691,1,3,8,0,17508
87693,1,1,1,0,24725
87693,1,1,2,0,10125
87693,1,2,3,0,27883
87693,1,2,4,0,11208
87693,1,2,5,0,21292
87693,1,2,6,0,26592
87693,1,3,7,0,30900
87693,1,3,8,0,26392
87690,1,1,1,0,8583
87690,1,1,2,0,7917
87690,1,2,3,0,5800
87690,1,2,4,0,7067
87690,1,2,5,0,6592
87690,1,2,6,0,16433
87690,1,3,7,0,8650
87690,1,3,8,0,9267
87699,1,1,1,0,21333
87699,1,1,2,0,21750
87699,1,2,3,0,25833
87699,1,2,4,0,16083
87699,1,2,5,0,11083
87699,1,2,6,0,21333
87699,1,3,7,0,16333
87699,1,3,8,0,15500
87694,1,1,1,0,17508
87694,1,1,2,0,19617
87694,1,2,3,0,26567
87694,1,2,4,0,15808
87694,1,2,5,0,13442
87694,1,2,6,0,16075
87694,1,3,7,0,36592
87694,1,3,8,28000,19750
87645,1,1,1,0,18933
87645,1,1,2,0,19192
87645,1,2,3,0,34567
87645,1,2,4,0,10350
87645,1,2,5,0,13900
87645,1,2,6,0,11633
87645,1,3,7,0,24433
87645,1,3,8,0,18700
87648,1,1,1,0,18817
87648,1,1,2,0,22517
87648,1,2,3,0,19625
87648,1,2,4,0,15442
87648,1,2,5,0,20000
87648,1,2,6,0,16283
87648,1,3,7,0,20025
87648,1,3,8,0,19450
87647,1,1,1,0,17508
87647,1,1,2,0,18683
87647,1,2,3,0,18400
87647,1,2,4,0,18167
87647,1,2,5,0,22708
87647,1,2,6,0,18867
87647,1,3,7,0,19650
87647,1,3,8,0,15817
87646,1,1,1,0,17825
87646,1,1,2,0,19700
87646,1,2,3,0,14900
87646,1,2,4,0,20008
87646,1,2,5,0,30367
87646,1,2,6,0,12883
87646,1,3,7,0,20867
87646,1,3,8,0,20542
87642,1,1,1,0,13392
87642,1,1,2,0,21333
87642,1,1,3,0,11750
87642,1,1,4,0,20017
87642,1,2,5,0,11583
87642,1,2,6,0,18833
87642,1,3,7,0,12533
87642,1,3,8,0,20583
87641,1,1,1,0,15958
87641,1,1,2,0,14000
87641,1,2,3,0,8333
87641,1,2,4,0,8292
87641,1,2,5,0,16000
87641,1,2,6,0,12167
87641,1,3,7,0,13833
87641,1,3,8,0,7883
87643,1,1,1,0,8708
87643,1,1,2,0,10767
87643,1,2,3,0,13283
87643,1,2,4,0,11825
87643,1,2,5,0,14283
87643,1,2,6,0,9583
87643,1,3,7,0,8292
87643,1,3,8,0,10533
87640,1,1,1,0,9042
87640,1,1,2,0,13083
87640,1,2,3,0,11667
87640,1,2,4,0,20917
87640,1,2,5,0,10167
87640,1,2,6,0,10250
87640,1,3,7,0,9083
87640,1,3,8,0,9550
87649,1,1,1,0,13317
87649,1,1,2,0,11867
87649,1,2,3,0,13250
87649,1,2,4,0,11750
87649,1,2,5,0,20083
87649,1,2,6,0,10450
87649,1,3,7,0,10800
87649,1,3,8,0,25350
87644,1,1,1,0,38375
87644,1,1,2,0,11583
87644,1,2,3,0,15083
87644,1,2,4,0,16000
87644,1,2,5,0,14167
87644,1,2,6,0,25250
87644,1,3,7,0,13050
87644,1,3,8,0,12250
87255,1,1,1,0,11458
87255,1,1,2,0,12125
87255,1,2,3,0,11542
87255,1,2,4,0,17292
87255,1,2,5,0,16708
87255,1,2,6,0,23042
87255,1,3,7,0,12125
87255,1,3,8,0,12708
87258,1,1,1,0,21628
87258,1,1,2,0,16657
87258,1,1,3,0,17855
87258,1,2,4,0,15453
87258,1,2,5,0,16888
87258,1,2,6,0,14672
87258,1,3,7,0,17152
87258,1,3,8,0,15565
87257,1,1,1,0,22004
87257,1,1,2,0,22382
87257,1,2,3,0,25403
87257,1,2,4,0,5481
87257,1,2,5,0,18843
87257,1,2,6,0,20421
87257,1,3,7,0,23451
87257,1,3,8,0,19830
87256,1,1,1,0,21472
87256,1,1,2,0,22600
87256,1,2,3,0,18055
87256,1,2,4,0,22892
87256,1,2,5,0,18860
87256,1,2,6,0,16208
87256,1,3,7,0,17502
87256,1,3,8,0,15842
87252,1,1,1,0,17018
87252,1,1,2,0,25708
87252,1,2,3,0,17548
87252,1,2,4,0,17493
87252,1,2,5,0,36083
87252,1,2,6,0,16570
87252,1,3,7,0,17878
87252,1,3,8,0,18357
87251,1,1,1,0,15792
87251,1,1,2,0,23542
87251,1,2,3,0,14292
87251,1,2,4,0,13792
87251,1,2,5,0,13625
87251,1,2,6,0,10375
87251,1,3,7,0,13708
87251,1,3,8,0,9458
87253,1,1,1,720,18075
87253,1,1,2,0,7992
87253,1,2,3,0,14058
87253,1,2,4,0,17850
87253,1,2,5,0,14783
87253,1,2,6,0,12275
87253,1,3,7,0,3342
87253,1,3,8,0,3750
87250,1,1,1,0,18213
87250,1,1,2,0,8892
87250,1,2,3,0,24402
87250,1,2,4,0,30767
87250,1,2,5,0,20342
87250,1,2,6,0,5633
87250,1,3,7,0,16342
87250,1,3,8,0,5733
87259,1,1,1,0,20200
87259,1,1,2,0,12533
87259,1,2,3,0,15550
87259,1,2,4,0,8250
87259,1,2,5,0,23700
87259,1,2,6,0,5850
87259,1,3,7,0,12467
87259,1,3,8,0,11750
87254,1,1,1,0,30517
87254,1,1,2,0,11133
87254,1,2,3,0,22025
87254,1,2,4,0,16242
87254,1,2,5,0,35050
87254,1,2,6,0,11983
87254,1,3,7,0,7450
87254,1,3,8,0,18525
87285,1,1,1,0,10133
87285,1,1,2,0,17183
87285,1,1,3,0,18058
87285,1,2,4,0,10242
87285,1,2,5,0,9667
87285,1,2,6,0,25633
87285,1,3,7,0,10617
87285,1,3,8,0,13650
87288,1,1,1,0,19217
87288,1,1,2,0,13375
87288,1,2,3,0,11350
87288,1,2,4,0,11062
87288,1,2,5,0,9450
